##ProgramName=RareMetalWorker
##Version=4.13.6
#CHROM	CURRENT_POS	MARKERS_IN_WINDOW	COV_MATRICES
9	45537722	45537722,45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,	0.00170017,-3.63696e-05,-4.35298e-06,-4.33435e-06,-0.000117313,-0.000221796,-0.00136229,-5.19402e-06,-0.000325705,-2.09294e-06,-3.67012e-06,-2.07125e-05,0.000841812,-3.31668e-05,9.57364e-05,-4.8031e-06,-5.43083e-05,-1.21616e-06,-1.2759e-07,-0.0012048,-6.48907e-06,-8.18402e-06,-5.6839e-06,-3.37981e-06,0.000973544,0.000973544,0.000224709,-3.71439e-06,-8.76629e-05,-0.000216099,-7.78728e-07,-1.90093e-05,-0.000253286,-5.6839e-06,-0.000253286,-0.000936499,-6.86653e-06,-9.70492e-06,-3.12988e-06,-3.37238e-05,-0.000533103,-0.000467621,-6.74106e-05,-1.81684e-05,-0.000497308,-5.12206e-05,-0.000433703,-1.48327e-05,-6.84537e-05,-3.72669e-06,-6.9668e-05,-3.40455e-05,-7.87085e-05,-8.70891e-06,-1.32566e-05,-6.56606e-06,0.000357742,0.000993616,0.000993169,-6.04689e-05,
9	45537779	45537779,45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,	0.0133583,-5.34135e-05,-7.60936e-05,-0.00107049,-0.00138096,-0.00469124,-5.94297e-05,-0.00226594,-1.78251e-05,-5.48603e-05,-8.69756e-05,0.00335821,0.00831294,-0.00534632,-9.33441e-05,-0.000448159,-2.16128e-05,-1.89922e-05,0.000611154,-2.71231e-05,-4.19142e-05,-2.00277e-05,-3.9588e-05,0.00410506,0.00410506,-0.00204698,-2.1131e-05,0.00123462,-0.00143785,-1.86106e-05,-0.000183707,-0.000220239,-2.00277e-05,-0.000220239,0.00050517,-4.34245e-05,-3.42389e-05,-1.57272e-05,-0.000147987,0.00187626,0.00259853,0.00138937,0.00155575,-0.0019564,-0.000350315,5.76783e-05,-6.1863e-05,-0.000458858,-1.25666e-05,-0.000815031,0.00127412,-0.000465581,-8.56713e-05,-0.000155605,-7.92366e-05,-0.00158808,0.00121015,0.00120884,-0.000441926,
9	45562606	45562606,45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.00666273,1.61231e-06,-0.000257495,0.00226419,0.0051809,-3.56939e-05,-0.00110712,-1.5309e-05,-1.23538e-05,-6.33077e-05,0.00332222,-7.19675e-05,-0.00153694,-4.41523e-05,-0.000263456,-1.60754e-05,-1.29411e-05,0.00114709,-5.21598e-05,-3.26239e-05,-2.48357e-05,-3.2272e-05,0.000994031,0.000994031,-0.000168832,-1.43522e-05,-0.000170823,-0.000881551,-2.18419e-05,-6.3828e-05,0.000606451,-2.48357e-05,0.000606451,0.000673583,-8.51384e-05,5.45521e-07,-1.50889e-05,-0.000136546,0.00180696,0.00210131,-0.000106233,-6.28431e-05,0.0043421,-0.00013527,0.0044513,-2.069e-05,-0.000251012,-6.27856e-06,-0.000390709,-0.000253501,-0.000223142,-4.72661e-05,-3.23333e-05,-5.35317e-05,-0.00277613,-0.00131659,-0.00132499,0.00138145,-0.00115285,
9	45567668	45567668,45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.00338539,-0.000324586,-0.000265077,-0.00282023,-1.73392e-05,-0.00054131,-2.53483e-06,0.00168726,-1.17718e-05,-1.76929e-06,-4.16949e-05,0.00147405,-2.46405e-05,-9.36197e-05,-4.29222e-06,-7.60967e-06,0.00236586,2.0756e-06,-7.81529e-06,4.91839e-07,-1.11663e-05,-0.000760781,-0.000760781,-0.000687872,-3.7716e-06,-0.000125974,-0.000405292,-3.64297e-07,0.00165756,0.00110952,4.91839e-07,0.00110952,-0.000244283,-1.55188e-05,-6.93464e-06,-2.35441e-06,-2.50601e-05,-0.00135657,-0.00116954,-9.37013e-05,-2.42712e-05,-0.00101896,-6.93082e-05,-0.000878961,-1.30721e-05,-0.000131294,-2.00075e-06,-0.000236114,-6.96214e-05,-7.78675e-05,-2.2144e-05,-5.51054e-05,-1.06206e-05,0.000872508,0.000647652,0.000646072,-0.000123662,0.000714799,
9	45662295	45662295,45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.0584201,-0.00478428,-0.020573,-0.00023958,-0.00482421,-6.37444e-05,-0.000242203,-0.0002003,0.0104116,-0.000729353,0.00920956,-0.000395025,-0.00269594,-6.21175e-05,-7.651e-05,0.016046,-0.000127535,-0.000156459,-9.17945e-05,-0.00023741,0.00680679,0.00680679,0.0196416,-8.80139e-05,-0.00171312,-0.00362717,-5.3938e-05,-0.000813925,-0.00232637,-9.17945e-05,-0.00232637,-0.00590112,-0.000312791,-0.000124285,-0.000101463,-0.000835187,0.000986791,0.00282553,-0.00101881,-0.000610526,-0.0055776,-0.000145869,-0.00778262,-0.000125486,-0.00111514,-7.77905e-05,-0.0018269,-0.00150282,-0.000616041,-0.000288702,-0.000700609,-0.000309835,0.00564511,-0.00148492,-0.00153348,-0.00202958,-0.000285564,
9	45682876	45682876,45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.101812,0.0490899,-0.000322744,-0.0153354,-0.000173467,-0.000385638,-0.000500239,0.0346469,-0.00108749,-0.00358893,-0.000663945,0.0168804,-0.000162545,-0.000152052,-0.00801384,0.00114267,-0.000450018,-0.000198709,-0.000407235,-0.0172423,-0.0172423,5.01685e-05,-0.000267958,0.00140446,-0.00621519,-0.000227001,-0.0016417,-0.00805696,-0.000198709,-0.00805696,-0.0210994,0.00232612,-0.000246333,0.00130533,-0.00172083,-0.00724892,-0.0047026,0.000914337,-0.000668942,0.00276894,-0.000835295,0.000822807,-0.000361083,0.0133502,-0.000132544,-0.00414425,0.00187555,-0.000103069,-0.00068435,0.000719655,-0.000801336,0.003906,-0.00450351,-0.00461914,-0.00143287,-0.00826975,
9	45695738	45695738,45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.438354,-0.0010927,-0.0167922,-0.00138709,-0.00132451,0.00557066,0.0381902,-0.00179566,0.0285087,0.00525593,0.0147374,-0.00130502,0.000244128,0.0327369,0.00353003,0.00196755,-0.00134462,0.000620254,-0.0180255,-0.0180255,-0.0455129,0.000242778,-0.0135582,-0.0359244,0.000170181,0.00153744,-0.00774134,-0.00134462,-0.00774134,-0.0366751,-0.00077532,0.000177008,4.79826e-05,0.00692927,0.0811724,0.0833641,-0.00359795,-0.000784815,0.00339459,-0.00265318,0.0063706,0.0037555,0.0141065,-0.00138626,0.00572494,0.0029501,0.000102179,0.00234341,-0.000753866,0.000441854,-0.00164112,-0.0071599,-0.00811288,0.0105204,-0.00797047,
9	45716467	45716467,45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.00339914,-0.000625969,-8.11354e-06,-1.00525e-05,-1.97962e-05,-0.00143039,-4.92716e-05,7.3048e-05,-2.06503e-05,-0.000118509,-6.90553e-06,-9.79395e-06,0.000699608,-1.59109e-05,-1.20846e-05,-9.34442e-06,-1.73e-05,0.000503378,0.000503378,0.000541754,-9.11597e-06,-0.000123835,-0.000422926,-7.02745e-06,-4.76753e-05,0.00101438,-9.34442e-06,0.00101438,0.00117602,-2.43375e-05,-6.28312e-06,-5.43884e-06,-5.03949e-05,0.000270381,-0.00123904,-8.74038e-05,-3.62309e-05,0.000611679,-7.1732e-05,0.000738607,-9.52537e-06,-0.000128423,-5.40662e-07,-0.000234508,-8.69087e-05,-9.9824e-05,-3.05912e-05,-2.1138e-05,-1.8181e-05,0.000880198,0.000649254,0.000644947,-0.000115151,0.000722347,
9	45728059	45728059,45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.163147,0.00107184,-0.000542891,0.00511604,-0.0662124,-0.00180212,-0.0515283,-0.000713824,-0.00584134,-0.000277521,-0.000320974,-0.0525363,-0.000803621,-0.000598706,-0.000395846,-0.000541504,-0.000548229,-0.000548229,-0.0303602,-0.000322638,-0.00240374,-0.00339439,-0.00034354,0.000805206,-0.0101633,-0.000395846,-0.0101633,0.00904955,-0.00158833,-0.000292495,-0.000290924,-0.00330977,-0.0131647,-0.0235662,-0.000794777,-0.00110243,-0.0197671,-0.00138495,-0.0159432,0.0038859,-0.00408416,-0.000423289,-0.00205634,-0.00420661,-0.00167575,0.000677213,-0.00115538,0.000223891,-0.000412693,-0.000459329,0.000187525,0.000820944,0.00167199,
9	45728082	45728082,45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.00169482,-1.55982e-06,-1.91192e-05,-0.00201886,-1.73947e-05,-0.00122053,-9.71279e-06,-6.47562e-05,9.20343e-07,-5.94269e-07,-0.001021,-1.07778e-05,-7.26491e-06,-4.15991e-06,-2.16381e-06,-0.000519981,-0.000519981,-0.00114158,1.3831e-06,-6.96976e-05,-0.000249992,-6.48411e-06,-2.11289e-05,-0.000212461,-4.15991e-06,-0.000212461,0.00211639,-2.21699e-05,-7.54176e-07,-2.58632e-06,-4.16855e-05,0.00247511,0.000903407,-4.6213e-05,2.4218e-06,-0.000282622,-2.65899e-05,-0.00028677,-1.01163e-05,2.38509e-05,-6.4642e-06,-0.000111048,-5.50553e-05,-5.41285e-05,-1.18924e-05,-5.65768e-06,-1.5975e-05,0.000397737,0.00103638,0.00103034,-4.37485e-05,0.00108691,
9	45762269	45762269,45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.00339552,-4.19751e-06,0.00156148,-3.21207e-05,0.00147761,-3.12928e-05,-8.27303e-05,-1.2804e-05,-8.81726e-06,0.00216533,-4.09197e-06,-3.95771e-07,-8.91525e-07,-5.48111e-06,-0.000727201,-0.000727201,-0.00216959,-8.33634e-06,-8.51967e-05,-0.000478899,-1.78413e-06,0.00335738,0.00106728,-8.91525e-07,0.00106728,0.0012304,-2.61246e-05,-5.41736e-06,-1.25622e-05,-3.19616e-05,-0.00146903,-0.00127386,-6.79533e-05,-2.03956e-05,-0.000973239,-6.77475e-05,-0.000790881,-4.74437e-06,-0.000143923,-4.73256e-06,-0.000266286,-4.97933e-05,-7.61229e-05,-2.86513e-05,-5.48655e-05,-3.10141e-05,0.000856895,-0.000661963,-0.000664173,-0.000148576,-0.000609804,
9	45810010	45810010,45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.00495985,0.00292501,-9.14272e-05,0.000743553,-2.14841e-05,-8.32822e-05,-2.10086e-06,-1.26279e-05,-0.00196114,-1.54433e-05,-8.8646e-06,-1.15523e-05,1.33475e-05,0.00426297,0.00426297,0.00294715,-1.42168e-05,-0.000229308,0.00396766,-6.72616e-06,-3.80491e-05,-0.000792063,-1.15523e-05,-0.000792063,0.00466124,-4.81806e-05,-3.23688e-05,5.48988e-07,-0.000110714,-0.000283211,-3.51656e-05,-0.000154437,-6.15726e-05,-0.00136432,-5.55794e-05,-0.0011307,0.00329829,-0.000158291,-1.88146e-05,-0.00023993,-0.000107597,-0.000141738,-2.77657e-05,-3.8382e-06,-1.80676e-05,-0.000445203,0.00418166,0.00416941,-0.000222792,0.00434929,
9	45810035	45810035,45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.340082,0.00349693,0.15216,-0.00240083,-0.00733932,-0.000800693,0.000833623,0.100095,0.000342271,-0.00475433,-0.000573338,-0.00144434,-0.0199036,-0.0199036,-0.0554733,-0.00068706,0.00814236,0.0171029,-0.000695234,0.00169567,-0.0156886,-0.000573338,-0.0156886,0.000199056,0.000399941,0.000708788,0.000716861,-0.00867111,-0.0117669,0.000385092,0.0057721,0.00327197,0.00889,-0.0134357,0.00721931,0.00192715,0.00748212,-0.000527049,-0.0132554,0.00357268,-0.0179109,-0.00054905,0.00202898,0.00192297,0.00147424,0.00220552,0.00203948,0.00630055,-0.00335195,
9	45815163	45815163,45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.0100462,-0.00650514,-6.58458e-05,-0.000296835,-8.47049e-06,-2.04422e-05,0.00509625,-4.10883e-05,-2.45218e-05,-2.60575e-05,-3.08158e-05,0.00623606,0.00623606,-0.00161662,-1.49834e-05,0.00134366,-0.00110367,-1.42659e-05,-0.000123481,-0.00127527,-2.60575e-05,-0.00127527,-0.00237709,-5.60074e-05,-2.58869e-05,-1.46755e-05,-0.000168998,-0.00108877,-0.000600957,0.00144786,0.00156905,-0.0010984,-0.000265991,-0.000755372,-5.21854e-05,-0.00034601,-1.39257e-05,-0.000539221,-0.00032342,-0.000381259,-6.57483e-05,-0.000104072,-6.30708e-05,-0.00228891,0.00185711,0.00185159,-0.000308374,0.00214804,
9	45818628	45818628,45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.441293,-0.00164713,1.38522e-05,-6.3413e-05,0.00145218,0.156589,0.000125133,0.00169431,-0.00149607,-3.56403e-05,-0.036239,-0.036239,0.0460018,-0.0014938,-0.0155892,0.036003,6.92595e-06,0.00576887,-0.0238029,-0.00149607,-0.0238029,-0.0256751,0.00183823,0.00161786,0.00159847,-0.00570691,0.0344938,0.0296554,-0.0090412,0.00448952,0.00138197,0.00937012,0.00850228,0.000591901,0.00334427,0.000132541,-0.0152548,0.00232245,0.00532404,-0.00280888,0.00548804,0.00274162,0.00446012,-0.0337619,-0.0346783,-0.00344867,-0.0243266,
9	45818825	45818825,45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.00504064,-0.00019776,-1.38272e-05,-6.62025e-06,0.00412476,5.05041e-06,-1.69189e-05,-3.09237e-06,-2.79106e-05,-3.0991e-05,-3.0991e-05,0.00431736,-1.78026e-05,-5.60996e-05,-0.000577405,-9.1544e-06,-8.51527e-05,0.00211124,-3.09237e-06,0.00211124,0.00471779,-1.60386e-05,-4.23767e-06,-1.5553e-05,-6.79297e-05,0.00237593,0.00265893,-3.64202e-05,-4.24045e-05,0.00160838,-0.000107812,0.000107173,-1.30455e-05,-0.000210611,-2.10316e-06,0.00121282,-0.000161759,-0.000137585,-5.85299e-05,-6.23608e-05,-4.01408e-05,-0.00182784,-0.000989987,-0.000982545,-0.000195191,-0.000892856,
9	45821183	45821183,45851267,45854575,45854919,45855543,45860928,45911899,45912113,45912343,45912406,45923653,45992677,46002007,46002583,46124517,46129999,46133256,46137712,46141845,46158513,46177353,46178019,46178071,46180976,46181392,46202172,46206249,46216104,46216642,46275164,46275976,46281386,46289009,46289208,46307406,46307592,46318286,46332369,46334666,46376156,46404579,46518651,46518682,46520506,46543566,	0.0396592,-5.17355e-05,-4.16849e-05,-0.0148381,-0.000195664,0.00152451,-5.43862e-05,-0.000193787,-0.00859467,-0.00859467,0.0217113,-7.02787e-05,0.0022115,-0.00294793,-7.09469e-05,-0.000505386,0.000326285,-5.43862e-05,0.000326285,-0.00736451,-0.00027542,-4.40841e-05,-6.53329e-05,-0.000776364,0.0011213,0.00162222,-0.000875408,-0.00021619,-0.00137198,-0.00105476,-0.00500162,-5.59974e-05,-0.00195729,-9.84628e-05,-0.00049526,-0.000822794,-0.00149668,-0.00019895,-0.000380216,-0.000282215,0.00772021,0.000257597,0.000226024,-0.00156867,-0.000521162,
